year,date,day_night,casualty,city,accident_class,accident_subclass,road_type,longitude,latitude
2012,2012060909,1,18,4,0,5,0,126.60203743,36.28988769
2012,2012060913,1,2,4,0,1,2,126.52580543,36.66943744
2012,2012060815,1,1,3,0,1,2,126.83567076,35.2643378
2012,2012060814,1,1,2,0,1,0,129.55058499,35.97371496
2012,2012060722,0,1,8,1,3,0,127.91310762,37.70629568
2012,2012060805,0,2,2,0,1,4,129.30945249,36.00005021
2012,2012060707,1,1,1,0,0,0,126.87404563,37.47755346
2012,2012042720,0,2,6,0,4,0,128.42315401,35.66337217
2012,2012042500,0,1,8,2,6,0,127.98066051,37.49426006
2012,2012042506,1,2,10,0,5,2,126.65116668,37.483165899999996
2012,2012043009,1,1,10,2,6,0,126.6459145,37.42585644
2012,2012043021,0,1,1,1,3,0,127.36045245,38.02346785
2012,2012042721,0,2,1,0,1,2,126.69922392,37.34215064
2012,2012050410,1,4,1,0,1,2,127.09954728,37.04452823
2012,2012050420,0,4,13,0,5,0,127.53647947,36.94821213
2012,2012050213,1,3,13,0,5,0,127.97360668,37.11363224
2012,2012050223,0,1,5,1,3,0,126.73485139,35.61653158
2012,2012050123,0,1,1,2,7,2,126.79546373,37.47521817
2012,2012050121,0,1,1,2,7,0,126.80673447,37.663880999999996
2012,2012050615,1,1,5,1,2,0,126.75436021,35.71181991
2012,2012051321,0,1,1,0,4,0,127.79206913,37.53496038
2012,2012051016,1,1,2,1,3,0,128.11326769,36.72123483
2012,2012051600,0,1,6,1,4,0,128.72081135,35.83587859
2012,2012051519,0,1,3,2,4,0,127.58853119999999,34.77163247
2012,2012052322,0,1,3,2,7,0,126.37724007,34.80296195
2012,2012052322,0,1,4,2,4,0,127.1395377,36.78417319
2012,2012052421,0,1,7,2,7,0,126.89926169,35.17162435
2012,2012052306,1,1,13,0,4,2,127.49549291,36.62187444
2012,2012052722,0,2,12,2,7,0,129.19780415,35.18214982
2012,2012052602,0,2,6,1,2,2,128.60210379999998,35.88815356
2012,2012052619,0,1,10,0,1,2,126.73874898,37.44151635
2012,2012053119,0,1,10,2,4,0,126.72616235,37.46393236
2012,2012053123,0,2,10,2,4,0,126.71110835,37.48039059
2012,2012053010,1,2,14,0,0,2,129.35089434,35.62563996
2012,2012053108,1,3,1,0,0,0,127.15480831,37.44729463
2012,2012053104,0,1,4,0,0,2,127.1233008,36.51260288
2012,2012060610,1,1,11,0,1,2,126.87710779,37.52419662
2012,2012060518,0,1,6,0,1,2,128.64508996,35.87656309
2012,2012061110,1,1,5,2,7,2,126.99816024,35.8188884
2012,2012061018,0,2,7,0,1,2,126.82870737,35.18613189
2012,2012060906,1,1,8,1,2,0,128.58302391,38.12757675
2012,2012060820,0,1,15,2,4,0,126.57140231,33.25485375
2012,2012060903,0,1,14,1,3,2,129.28808112,35.54635421
2012,2012061216,1,1,12,0,1,0,129.0851885,35.17764477
2012,2012061304,0,1,3,1,3,0,127.7204721,34.75599956
2012,2012042608,1,1,6,0,1,2,128.71366787,35.87205813
2012,2012042712,1,1,0,2,7,0,128.03475001,35.34226337
2012,2012042603,0,1,12,2,4,0,129.10716168,35.18043861
2012,2012042514,1,2,8,1,3,0,128.00972133,38.08107367
2012,2012050101,0,1,1,2,4,0,127.12953737,37.43647378
2012,2012043005,0,1,1,1,3,0,126.77208196,37.60031791
2012,2012043008,1,3,11,0,0,0,127.14362484,37.55015195
2012,2012042813,1,5,3,0,5,0,126.95830277,34.96177486
2012,2012042917,1,5,2,1,3,0,128.744887,36.09056719
2012,2012050510,1,1,4,0,4,2,126.52102374,36.62109807
2012,2012050508,1,1,12,2,4,0,129.05969895,35.15854615
2012,2012050302,0,1,0,2,4,0,128.49771211,35.23174316
2012,2012050308,1,1,8,0,0,0,127.95558804,37.31820399
2012,2012050619,0,1,5,1,2,0,127.04295848,36.00038765
2012,2012050623,0,1,2,0,0,0,128.72666323,35.76717434
2012,2012050620,0,1,1,0,0,0,126.86610375,37.63953661
2012,2012050513,1,1,3,1,2,2,126.87752355,34.39253114
2012,2012051305,0,1,12,1,2,1,128.91506165,35.0891474
2012,2012051309,1,2,13,0,1,2,127.61306165,36.80053155
2012,2012051316,1,1,4,0,5,0,126.5697219,36.8739025
2012,2012051510,1,1,2,1,2,0,129.31815574,36.0548619
2012,2012051520,0,2,6,2,4,0,128.62389882,35.83655362
2012,2012051923,0,1,6,2,7,0,128.54920927,35.89718314
2012,2012052023,0,1,0,2,6,0,128.76695468,35.52184334
2012,2012052015,1,1,0,2,7,2,128.74450141,35.49185553
2012,2012051914,1,12,7,0,4,2,126.90753141,35.12457801
2012,2012052518,0,1,13,1,8,0,127.74062091,36.86253405
2012,2012052409,1,3,3,0,4,2,126.99026565,35.06058955
2012,2012052804,0,1,1,1,3,0,127.06270587,37.21302609
2012,2012052620,0,1,4,2,7,2,126.58493118,36.93730062
2012,2012052620,0,1,4,0,1,2,126.50940325,36.74597935
2012,2012052604,0,4,12,0,5,0,129.10357247,35.19673296
2012,2012052607,1,1,12,0,0,0,129.24645252,35.32919741
2012,2012052522,0,1,0,2,6,0,128.64585536,35.24493884
2012,2012053018,0,5,13,1,3,0,127.75308396,36.40733388
2012,2012052917,1,3,10,0,5,0,126.48663421,37.48132838
2012,2012052920,0,1,4,0,0,0,126.76650738,36.79921593
2012,2012060518,0,2,5,0,1,2,127.37829819,35.40131835
2012,2012060314,1,1,13,0,4,2,127.48411311,36.75911631
2012,2012060922,0,1,1,1,2,0,127.66715327,37.23372659
2012,2012060919,0,3,1,0,0,0,127.46321491,37.27889101
2012,2012061316,1,3,10,2,4,0,126.73754149,37.48696371
2012,2012042619,0,3,4,0,1,2,126.82913496,36.69872997
2012,2012042620,0,2,4,0,1,0,126.83782745,36.69940966
2012,2012111010,1,1,0,0,1,0,128.12834252,35.72548181
2012,2012010102,0,1,11,2,7,2,127.0348466,37.48369509
2012,2012010307,1,2,11,0,4,0,126.93730921,37.46454058
2012,2012010320,0,1,3,2,7,2,127.71755515,34.73114274
2012,2012010815,1,3,0,1,3,0,128.54781319,35.14972816
2012,2012052918,0,1,1,0,4,2,126.75168466,37.72967422
2012,2012060118,0,1,4,2,7,0,127.54718208,36.06344970000001
2012,2012060510,1,1,1,2,6,2,126.80173755,37.32454732
2012,2012060602,0,1,8,1,3,0,128.00801417,37.52598149
2012,2012060408,1,2,3,0,4,0,126.57238316,34.16183666
2012,2012060319,0,1,4,2,7,2,127.13714523,36.81381521
2012,2012061022,0,1,6,2,10,0,128.61665649,35.83251
2012,2012061017,1,1,0,2,7,2,127.89389446,34.84102252
2012,2012061010,1,4,15,1,2,0,126.47606328,33.39722397
2012,2012060817,1,1,6,0,5,0,128.68619718,35.87946383
2012,2012060822,0,1,13,0,1,2,128.20020586,37.10893195
2012,2012060705,0,1,2,1,3,0,128.39323755,36.10649757
2012,2012060817,1,1,2,1,8,0,128.15474631,36.64213489
2012,2012042508,1,1,13,2,7,0,127.52846502,36.71885375
2012,2012042318,0,1,4,1,3,0,126.57411936,36.99000372
2012,2012043018,0,1,1,0,1,2,127.43637754,37.119572999999995
2012,2012050118,0,1,1,0,5,0,126.93535892,37.39602747
2012,2012042909,1,1,4,2,4,2,127.01494220000001,36.74033362
2012,2012050313,1,1,4,2,7,0,127.13500388,36.81616149
2012,2012050301,0,1,1,1,3,0,126.78878040000001,37.43097566
2012,2012050822,0,1,11,2,7,0,127.05313264,37.53936142
2012,2012050921,0,1,0,2,7,2,128.74642021,35.48190008
2012,2012050510,1,1,3,0,0,0,127.49936472,34.95733793
2012,2012051106,1,1,1,1,2,2,126.98749903,37.38921622
2012,2012051023,0,2,13,0,0,2,127.54206262,36.72503391
2012,2012051514,1,1,1,2,7,2,127.10616783,37.8025147
2012,2012052113,1,3,0,0,5,0,128.00072772,35.33396934
2012,2012052114,1,1,8,2,4,1,127.94234621,37.33690391
2012,2012051818,0,1,3,1,3,0,126.86178726,34.91294603
2012,2012052420,0,1,8,2,4,0,127.87575323,37.68905198
2012,2012052805,0,1,7,1,3,0,126.93784439,35.19167405
2012,2012060204,0,1,10,2,7,0,126.68254742,37.49515875
2012,2012060120,0,1,3,0,1,2,127.25962545,34.73907159
2012,2012060519,0,5,12,0,5,0,128.9562294,35.10145403
2012,2012060413,1,1,0,1,8,0,128.53180386,35.43369647
2012,2012061108,1,1,12,0,4,0,129.06161031,35.09710378
2012,2012060806,1,3,0,0,0,2,128.70514643,35.53106905
2012,2012042607,1,1,13,0,0,0,127.94696504,36.96600943
2012,2012042610,1,1,13,2,4,1,127.43677394,36.99466149
2012,2012042603,0,1,4,2,7,0,127.14809819,36.78949046
2012,2012050109,1,1,0,0,4,2,128.51729436,35.15240474
2012,2012050120,0,2,2,2,7,0,128.27179469,35.73118389
2012,2012042911,1,1,0,0,1,0,127.88167319,35.17284631
2012,2012042818,0,6,3,0,1,2,126.34499882,35.07185071
2012,2012050401,0,1,11,2,4,0,126.94679133,37.58633094
2012,2012050316,1,1,1,2,7,2,127.18110627,37.71515978
2012,2012050302,0,1,7,1,3,0,126.96073812,35.09307705
2012,2012050808,1,8,8,0,4,0,127.9297696,37.72731816
2012,2012060902,0,3,1,0,5,2,127.16491237,37.6099017
2012,2012061502,0,1,10,2,7,2,126.70334621,37.50626118
2012,2012042711,1,1,1,0,1,0,126.78271754,37.48117152
2012,2012042619,0,1,15,1,3,2,126.52436329,33.24689015
2012,2012042720,0,2,4,0,0,0,127.05192772,36.21092907
2012,2012042712,1,1,4,2,4,0,126.90689382,36.27990629
2012,2012042422,0,1,5,2,4,0,127.09478671,35.8152498
2012,2012042500,0,1,7,2,7,0,126.90136907,35.13879471
2012,2012042419,0,1,1,1,2,0,126.96915583,37.83832674
2012,2012043023,0,1,6,2,4,0,128.56034338,35.888745899999996
2012,2012043017,1,1,3,0,4,2,127.71992678,35.0233358
2012,2012042717,1,5,3,1,8,0,127.74677368,34.99098385
2012,2012042803,0,1,2,1,3,0,129.27099649,35.79395234
2012,2012042720,0,1,2,1,8,2,128.88819368,35.70044351
2012,2012050413,1,1,2,2,4,0,128.09594125,36.12378897
2012,2012050410,1,7,1,0,1,0,127.06624705,37.911811
2012,2012050216,1,1,1,0,1,0,127.08498341,37.74345065
2012,2012050210,1,1,1,0,4,1,127.61000082,37.10474665
2012,2012050913,1,1,0,1,8,0,128.00146693,35.48186751
2012,2012050512,1,1,2,0,4,2,128.04720048,36.65823706
2012,2012050516,1,1,4,1,4,0,127.08748874,36.80131227
2012,2012050512,1,1,4,1,2,0,127.27585164,36.90744987
2012,2012051220,0,1,3,2,10,2,127.40658468,34.83867562
2012,2012051118,0,1,8,0,1,2,129.10827892,37.48880518
2012,2012051618,0,1,4,2,4,0,126.37970447,36.74052908
2012,2012051602,0,1,1,1,3,0,127.38832139,37.14365954
2012,2012051908,1,1,4,2,4,2,126.6961107,36.00805816
2012,2012051911,1,1,2,1,4,0,128.87557633,36.66665819
2012,2012052315,1,2,4,0,5,2,127.32543749,36.76776971
2012,2012052222,0,1,1,2,7,0,127.10594228,38.18115323
2012,2012052315,1,2,0,0,1,2,128.24808728,35.3212225
2012,2012052716,1,1,5,0,1,2,126.76226089,35.67381136
2012,2012052700,0,2,1,1,3,0,127.21854269,37.11264856
2012,2012052601,0,1,1,0,5,0,127.10534512,38.03762428
2012,2012052921,0,1,14,0,1,0,129.34197979,35.56767473
2012,2012060619,0,1,11,0,1,2,126.8852497,37.50703249
2012,2012061502,0,1,10,2,4,0,126.70896393,37.48210684
2012,2012061512,1,3,8,0,1,2,127.73230331,37.84672984
2012,2012042410,1,1,2,0,5,0,129.3028467,36.43122963
2012,2012050502,0,2,1,0,4,0,127.05529613,37.81270776
2012,2012050408,1,1,6,1,4,0,128.45910736,35.86264001
2012,2012050318,0,1,12,2,7,2,129.11739007,35.15295697
2012,2012050301,0,4,1,0,5,2,126.92137171,37.39317462
2012,2012050714,1,1,8,1,3,0,127.74107628,38.14196544
2012,2012051222,0,1,14,2,4,2,129.34814678,35.58060708
2012,2012051421,0,1,8,2,4,0,127.62273197,37.82566905
2012,2012051418,0,2,12,0,0,2,128.91942107,35.11472089
2012,2012052223,0,1,4,1,3,0,126.69849492,36.96510099
2012,2012052215,1,1,13,0,5,0,127.89821112,36.93171171
2012,2012052206,1,2,5,1,8,0,126.83809372,35.56951859
2012,2012052212,1,1,4,0,1,2,126.79429418,36.83353104
2012,2012052908,1,1,1,2,7,0,126.94729245,37.27388368
2012,2012052807,1,2,6,1,3,2,128.71034468,35.95861282
2012,2012052510,1,1,2,2,6,0,129.43636133,36.6784994
2012,2012053020,0,1,2,2,4,0,128.55316124,35.97378084
2012,2012053004,0,2,2,2,6,0,128.11801007,36.13219688
2012,2012060610,1,1,1,2,7,0,127.06810859,37.20635749
2012,2012060511,1,1,4,1,2,1,126.59871521,36.14569942
2012,2012060517,1,1,12,0,0,0,128.94548381,35.13409538
2012,2012060418,0,1,11,2,7,0,126.90114473,37.45480842
2012,2012060414,1,2,1,0,0,0,127.09053733,37.22256326
2012,2012061013,1,1,4,1,3,0,126.44164872,36.83462866
2012,2012060900,0,1,3,1,2,0,127.07494141,34.76498001
2012,2012061405,0,1,11,2,7,0,126.85634455,37.49745038
2012,2012061323,0,1,4,1,8,1,126.8803636,36.17647286
2012,2012061500,0,2,0,2,7,2,128.57332768,35.19912341
2012,2012061413,1,1,13,2,4,0,128.20048875,37.13108684
2012,2012061319,0,1,0,0,1,2,128.60882396,34.88873396
2012,2012042621,0,1,3,1,3,1,126.79060668,34.97064074
2012,2012042513,1,1,0,0,1,2,128.61244131,35.25525893
2012,2012042520,0,1,0,0,4,1,128.54889796,34.9058843
2012,2012042419,0,1,4,0,0,0,126.83182152,36.72331912
2012,2012042417,1,1,0,0,5,0,128.50976245,35.45861457
2012,2012050112,1,1,8,1,3,0,128.12459054,37.25195601
2012,2012042816,1,1,8,2,7,0,128.82556525,37.88828288
2012,2012050109,1,1,1,1,3,2,126.76029313,37.71874154
2012,2012050312,1,1,3,1,4,0,126.75681193,35.30400372
2012,2012051118,0,1,15,2,7,0,126.49991574,33.48975699
2012,2012051201,0,4,1,0,0,0,126.78861562,37.41613828
2012,2012051210,1,1,15,1,4,0,126.18186616,33.35457493
2012,2012051313,1,1,5,1,3,0,127.35266252,35.83373061
2012,2012051301,0,1,6,2,7,0,128.57115367,35.86465937
2012,2012051108,1,1,1,0,1,0,126.90090878,37.68647043
2012,2012051620,0,1,7,2,7,0,126.89442274,35.16813772
2012,2012051618,0,1,0,2,7,2,128.06332373,35.19381467
2012,2012051616,1,2,2,0,0,0,128.49546171,35.90809888
2012,2012052021,0,1,1,2,4,0,127.14076270000001,37.25624036
2012,2012052219,0,1,2,1,8,0,128.14105029,36.5754904
2012,2012052217,1,1,11,2,7,0,126.89561996,37.521687899999996
2012,2012052913,1,1,1,2,7,0,126.94844194,37.34353903
2012,2012060120,0,1,6,2,7,0,128.44617327,35.69008832
2012,2012060120,0,1,11,2,7,0,126.91417281,37.45007848
2012,2012060420,0,1,3,1,3,0,126.92026465,35.29738671
2012,2012060501,0,1,13,1,3,0,127.33396874,36.61479927
2012,2012060922,0,1,13,0,0,0,127.92252444,36.2265738
2012,2012061015,1,1,15,1,3,0,126.59891780000001,33.31326816
2012,2012060817,1,1,11,2,4,0,127.03308793,37.48639224
2012,2012061513,1,1,11,0,4,2,127.11370083,37.51993452
2012,2012061411,1,1,1,0,4,2,126.78936263,37.43634224
2012,2012042520,0,1,3,2,4,0,127.07073534,34.75845447
2012,2012042506,1,1,14,0,0,2,129.32405282,35.55416329
2012,2012042413,1,1,10,2,6,2,126.70402969,37.49197048
2012,2012042806,1,1,8,1,3,0,128.42657686,37.20986664
2012,2012042917,1,1,7,2,7,0,126.88939799,35.14695854
2012,2012042820,0,2,0,2,6,0,128.94007931,35.5294931
2012,2012042906,1,1,4,2,4,2,127.15923697,36.800079100000005
2012,2012050121,0,1,2,2,4,0,128.36167071,36.08989686
2012,2012051217,1,4,13,0,1,0,127.43537472,36.7082201
2012,2012051113,1,1,13,0,1,2,127.48196387,36.60723278
2012,2012051716,1,1,8,1,2,0,128.60118578,38.04386326
2012,2012051423,0,1,4,1,3,0,126.58607553,36.22622757
2012,2012051505,0,1,2,1,3,0,128.3497783,36.04379519
2012,2012052009,1,1,3,0,1,2,127.55556874,34.89839555
2012,2012052105,0,1,3,1,8,2,127.50014236,34.93945619
2012,2012052114,1,1,2,0,5,2,128.97594434,36.03328624
2012,2012051916,1,1,0,2,4,2,128.12506023,35.18570305
2012,2012051808,1,1,7,2,7,0,126.8089298,35.16625548
2012,2012052318,0,1,9,2,7,2,127.33091391,36.34851287
2012,2012052408,1,1,1,0,1,0,127.63714306,37.314575700000006
2012,2012042614,1,1,5,0,4,0,126.69735251,35.96324949
2012,2012042321,0,1,2,1,2,0,128.78039906,35.75657987
2012,2012050121,0,1,13,2,7,0,128.11069253,37.133719799999994
2012,2012043015,1,5,1,0,0,0,126.89143189,37.166469799999994
2012,2012042809,1,1,5,0,1,2,126.8902712,35.80312535
2012,2012042805,0,1,11,1,3,0,126.92239531,37.58619605
2012,2012050411,1,1,8,2,7,0,127.93045572,37.34423997
2012,2012050214,1,1,1,1,4,0,126.94614216,37.93699388
2012,2012050211,1,1,3,2,7,0,126.70252574,34.79919822
2012,2012050206,1,1,11,2,7,0,127.07520281,37.59365006
2012,2012050716,1,1,4,0,0,0,126.71287895,36.75130343
2012,2012050520,0,1,0,2,6,0,128.51587338,35.43540942
2012,2012051108,1,1,0,0,1,2,128.88717988,35.21734802
2012,2012051608,1,2,3,0,5,0,127.52095197,34.90971449
2012,2012051317,1,1,15,1,4,0,126.37102946,33.33423395
2012,2012052021,0,1,5,1,2,0,127.09951855,35.87589898
2012,2012051808,1,2,2,0,5,0,128.77398219,35.86524896
2012,2012051901,0,1,11,0,4,2,126.92605520000001,37.526959399999996
2012,2012052410,1,1,0,1,3,2,127.92598948,35.71541352
2012,2012052514,1,1,5,0,0,0,126.73186222,35.53528455
2012,2012052415,1,1,4,2,10,2,127.12788879,36.80596188
2012,2012052520,0,1,1,0,0,0,127.07210828,38.08779912
2012,2012052120,0,1,14,2,6,0,129.2996294,35.492974600000004
2012,2012052920,0,1,2,0,0,0,128.66468152,35.65775302
2012,2012052700,0,1,1,1,3,0,127.17427585,37.83940617
2012,2012060110,1,1,4,1,4,2,127.16339417,36.94875032
2012,2012053119,0,1,9,0,5,0,127.42838305,36.31376634
2012,2012053011,1,1,1,0,1,0,126.85532826,37.33374804
2012,2012060523,0,3,11,0,5,0,126.94358745,37.58917313
2012,2012060411,1,1,11,0,1,0,127.06521974,37.50459615
2012,2012060314,1,6,5,0,1,2,127.12512851,35.91399326
2012,2012060912,1,1,15,0,1,2,126.88229656,33.51826516
2012,2012061013,1,1,5,1,8,0,126.54876921,35.42546799
2012,2012061016,1,1,2,2,4,0,128.22876185,36.54998819
2012,2012060820,0,1,11,0,4,0,127.05768208,37.53377212
2012,2012060800,0,1,10,2,4,2,126.62878181,37.46962701
2012,2012042607,1,1,12,2,7,0,129.06083451,35.16569028
2012,2012042608,1,1,8,0,4,0,128.82054625,37.85557886
2012,2012043022,0,1,3,0,0,0,126.57347921,34.55013143
2012,2012042901,0,4,1,1,3,2,127.46997792,37.32031212
2012,2012042722,0,1,13,2,7,2,127.45762389,36.64327759
2012,2012042916,1,8,2,0,5,0,129.33313202,36.43834904
2012,2012050410,1,1,3,0,1,0,126.71327485,35.00085881
2012,2012050204,0,2,1,0,1,2,126.95729396,37.37008949
2012,2012050118,0,2,10,2,7,0,126.63211093,37.46533407
2012,2012050921,0,1,0,0,0,2,128.54952665,35.1591989
2012,2012050707,1,1,5,0,1,0,127.52046033,35.95880036
2012,2012051217,1,1,4,2,7,2,127.09591892,36.82896209
2012,2012051200,0,1,3,1,3,0,127.76148725,34.71018009
2012,2012051010,1,37,15,0,1,2,126.23585656,33.38222038
2012,2012051111,1,1,8,2,10,0,127.88277151,37.69077799
2012,2012051416,1,3,3,0,5,0,127.30155086,34.59773719
2012,2012052020,0,1,4,0,0,1,127.07274041,36.88732254
2012,2012052321,0,1,1,2,6,0,127.45679513,37.28114234
2012,2012052811,1,1,2,0,5,0,128.59366078,36.18031109
2012,2012052816,1,1,0,0,5,0,128.64896797,35.27546605
2012,2012052800,0,6,5,0,4,2,127.10592546,35.81916378
2012,2012052901,0,1,1,0,0,2,127.19404246,37.73130983
2012,2012070522,0,3,2,0,0,0,128.11448769,36.70288359
2012,2012072215,1,1,5,2,4,1,127.10363971,36.04675559
2012,2012091623,0,2,2,1,8,0,128.51954746,36.03954166
2012,2012102808,1,2,6,0,0,0,128.4351235,35.66942876
2012,2012101607,1,1,4,0,0,0,127.51584346,36.10709449
2012,2012121604,0,1,4,1,3,0,126.58293435,36.27795086
2012,2012111618,0,4,0,0,0,0,128.77446797,35.22942487
2012,2012122221,0,3,5,0,4,0,127.18444778,35.86614423
2012,2012110902,0,3,1,0,0,0,127.15429496,36.99385942
2012,2012121600,0,2,3,0,0,0,126.48119358,35.11163628
2012,2012101722,0,1,1,1,4,0,126.87649114,37.33134661
2012,2012052402,0,1,0,1,3,0,128.91127358,35.22304724
2012,2012052312,1,1,9,0,1,2,127.37861837,36.31621444
2012,2012052311,1,1,7,2,7,0,126.91104322,35.12918482
2012,2012052203,0,1,11,0,1,2,126.94765444,37.50316751
2012,2012052212,1,1,12,1,3,2,129.0850229,35.12836526
2012,2012053010,1,1,8,1,8,0,128.48178301,38.37763582
2012,2012052809,1,4,4,0,1,2,127.13222302,36.47031362
2012,2012052716,1,1,4,1,3,0,127.14065124,36.9438339
2012,2012060121,0,1,1,0,1,0,127.15787794,37.82176607
2012,2012060617,1,1,0,2,4,0,127.98308075,35.29740563
2012,2012060608,1,1,12,2,7,0,129.05640114,35.13814910000001
2012,2012060509,1,1,9,2,7,2,127.37166229,36.35984184
2012,2012060515,1,10,11,0,1,0,126.89674129999999,37.5131308
2012,2012060506,1,1,0,0,1,2,128.79560514,35.45242264
2012,2012060410,1,1,1,1,8,2,127.0428051,37.00849126
2012,2012060909,1,1,10,2,4,0,126.49475673,37.71356774
2012,2012060723,0,5,1,0,0,0,126.72038399,37.77320278
2012,2012060802,0,2,4,0,5,0,127.17569385,36.84233175
2012,2012060718,0,1,2,1,3,2,128.47038522,36.63786342
2012,2012060711,1,1,11,0,1,2,126.91916336,37.63040886
2012,2012042320,0,1,1,2,7,2,126.85155221,37.47339408
2012,2012050109,1,7,2,0,0,0,128.3067372,36.33637129
2012,2012043003,0,1,1,1,3,0,127.03821912,37.71068483
2012,2012043020,0,2,4,2,7,2,127.31089733,36.74792398
2012,2012043015,1,1,7,2,10,0,126.79573461,35.14290666
2012,2012042911,1,1,1,1,2,0,126.90081602,37.10771874
2012,2012042912,1,1,13,1,2,0,127.69559391,36.4354614
2012,2012042820,0,1,11,2,7,0,126.86365318,37.54003367
2012,2012050318,0,1,11,0,4,0,126.88962647,37.47390336
2012,2012050322,0,1,1,1,3,0,126.99351972,37.90676166
2012,2012050217,1,1,5,1,3,0,126.93902442,35.71333627
2012,2012050711,1,1,13,2,7,0,128.22893905,37.11711481
2012,2012051204,0,1,10,1,3,2,126.75154346,37.52563083
2012,2012051208,1,3,11,0,1,2,127.07062712,37.51065503
2012,2012051016,1,4,1,2,10,0,127.21462711,37.55097584
2012,2012051010,1,1,9,0,1,0,127.42746000000001,36.32412455
2012,2012051019,0,3,4,1,2,0,127.07814919,36.68498021
2012,2012051701,0,1,14,1,2,0,129.06835617,35.55378555
2012,2012051601,0,1,1,2,4,0,126.57815867,37.69697137
2012,2012051502,0,3,4,1,2,0,126.61000165,36.87102893
2012,2012051313,1,1,9,2,7,2,127.29845519,36.40687303
2012,2012052001,0,1,11,2,7,0,127.05441658,37.54995716
2012,2012051911,1,1,4,0,5,0,127.28358572,36.56436044
2012,2012051818,0,1,0,2,4,0,128.67354917,35.27141614
2012,2012052323,0,1,1,2,4,2,127.14272679999999,37.25822037
2012,2012052213,1,1,1,2,4,0,127.32558962,37.06567359
2012,2012052218,0,3,2,0,1,2,128.30059118,36.50633722
2012,2012052919,0,10,0,0,5,2,128.42291840000001,34.881829499999995
2012,2012052705,0,2,11,1,4,0,126.82270179,37.55858085
2012,2012052600,0,1,1,2,4,0,126.62882666,37.17047288
2012,2012060313,1,4,3,0,5,0,126.70708908,34.96048475
2012,2012060118,0,1,1,2,7,0,127.04792497,37.70976703
2012,2012060114,1,4,4,1,2,0,126.89100825,36.16605143
2012,2012053103,0,2,1,1,4,0,127.13606085,37.13404912
2012,2012053018,0,3,12,0,0,0,129.11968631,35.15692939
2012,2012060520,0,3,0,0,0,0,128.46557412,35.50761908
2012,2012060422,0,1,9,0,1,0,127.44525994,36.34521212
2012,2012060716,1,1,1,0,1,0,126.74075041,37.67688636
2012,2012042616,1,1,3,0,1,0,126.71058197,35.00626063
2012,2012042709,1,3,2,0,1,2,129.29016997,35.77314146
2012,2012042502,0,1,2,0,5,0,129.42147854,36.64430908
2012,2012043014,1,1,10,2,7,2,126.49142647,37.741623700000005
