"발생년","발생년월일시","발생분","주야","요일","사망자수","사상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","법규위반_대분류","법규위반","도로형태_대분류","도로형태","당사자종별_1당_대분류","당사자종별_1당","당사자종별_2당_대분류","당사자종별_2당","발생위치X_UTMK","발생위치Y_UTMK","경도","위도"
"2012","2012082708","55","주간","월",1,1,0,0,0,"전북","정읍시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","부당한 회전","단일로","기타단일로","자전거","자전거","화물차","소형","940782  ","1731477 ",126.84642639,35.5775616
"2012","2012090105","15","야간","토",1,1,0,0,0,"경남","진주시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","이륜차","소형","1074185 ","1684644 ",128.31449426,35.15430755
"2014","2014040709","00","주간","월",1,1,0,0,0,"경기","광명시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","부당한 회전","교차로","교차로부근","자전거","자전거","화물차","소형","946496  ","1938214 ",126.89515723,37.44155495
"2014","2014110117","45","주간","토",1,1,0,0,0,"부산","남구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","보행자","보행자","1144528 ","1682060 ",129.08615506,35.12336456
"2014","2014092504","00","야간","목",1,1,0,0,0,"전남","순천시","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","994447  ","1651814 ",127.43924888,34.86098798
"2014","2014092017","00","주간","토",1,1,0,0,0,"서울","강북구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","원동기장치자전거","원동기장치자전거","자전거","자전거","958949  ","1957006 ",127.03487841,37.61156998
"2014","2014090301","25","야간","수",1,2,1,0,0,"충북","진천군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","00","00","997760  ","1874569 ",127.47486761,36.86939169
"2014","2014123115","00","주간","수",1,2,0,1,0,"경북","영천시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","터널안","화물차","소형","화물차","대형","1147708 ","1786059 ",129.1400548,36.06023504
"2014","2014010816","40","주간","수",1,1,0,0,0,"경남","창녕군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","원동기장치자전거","원동기장치자전거","00","00","1083558 ","1723839 ",128.42139327,35.50694578
"2014","2014052520","14","야간","일",1,1,0,0,0,"전북","정읍시","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","교차로","교차로내","승용차","소형","보행자","보행자","941988  ","1731991 ",126.85969906,35.58226726
"2014","2014061013","10","주간","화",1,1,0,0,0,"인천","서구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","건설기계","건설기계","자전거","자전거","926600  ","1943524 ",126.66972995,37.48804789
"2014","2014051920","05","야간","월",1,3,2,0,0,"서울","서대문구","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","원동기장치자전거","원동기장치자전거","승합차","대형","950465  ","1955424 ",126.93886283,37.59689329
"2014","2014081002","54","야간","일",1,1,0,0,0,"경기","화성시","차대사람","차도통행중","차도통행중","운전자법규위반","과속","단일로","기타단일로","승용차","중형","보행자","보행자","958099  ","1913683 ",127.0277064,37.22104037
"2014","2014041217","48","주간","토",1,1,0,0,0,"경남","의령군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","사발이","00","00","1067935 ","1717120 ",128.24857146,35.44756027
"2014","2014102118","10","야간","화",1,1,0,0,0,"전남","나주시","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","보행자","보행자","940478  ","1672971 ",126.84673896,35.05001419
"2014","2014101608","25","주간","목",1,1,0,0,0,"경남","김해시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","경형","보행자","보행자","1124415 ","1693585 ",128.86721949,35.2299454
"2014","2014090921","10","야간","화",1,1,0,0,0,"서울","강동구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","교량위","승용차","소형","보행자","보행자","966369  ","1949114 ",127.11930991,37.54073802
"2014","2014092006","40","주간","토",1,1,0,0,0,"대구","동구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","자전거","자전거","1103779 ","1766135 ",128.64979486,35.88631804
"2014","2014090417","40","주간","목",1,1,0,0,0,"부산","강서구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","이륜차","소형","1128583 ","1684734 ",128.91162932,35.14963289
"2014","2014091508","10","주간","월",1,1,0,0,0,"경남","거제시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","경형","보행자","보행자","1089534 ","1652175 ",128.47949837,34.86031366
"2014","2014091912","00","주간","금",1,2,0,1,0,"인천","남구","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","지하도로내","지하도로내","이륜차","소형","화물차","중형","923464  ","1939978 ",126.63462901,37.45583433
"2014","2014090519","45","야간","금",1,1,0,0,0,"경남","양산시","차대사람","횡단중","횡단중","운전자법규위반","과속","교차로","교차로부근","승용차","경형","보행자","보행자","1138358 ","1704142 ",129.02217585,35.32327718
"2014","2014091320","45","야간","토",1,1,0,0,0,"울산","울주군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","농기계","농기계","00","00","1160949 ","1716752 ",129.27310248,35.43354173
"2014","2014022323","25","야간","일",2,2,0,0,0,"경남","김해시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","소형","1120065 ","1689038 ",128.81876494,35.18948587
"2014","2014033111","20","주간","월",2,2,0,0,0,"전북","순창군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","00","00","961461  ","1713735 ",127.07549045,35.41861315
"2014","2014041119","23","야간","금",1,1,0,0,0,"제주","서귀포시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","943932  ","1490708 ",126.89702569,33.40656798
"2014","2014031719","25","야간","월",1,3,1,1,0,"서울","강서구","차대차","기타","기타","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","화물차","소형","939877  ","1951517 ",126.81904908,37.56059237
"2014","2014032905","20","야간","토",1,1,0,0,0,"경기","구리시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","대형","보행자","보행자","968240  ","1956133 ",127.14018428,37.6040693
"2013","2013111419","10","야간","목",1,1,0,0,0,"경북","구미시","차량단독","도로이탈","도로이탈 추락","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","이륜차","소형","00","00","1068972 ","1805569 ",128.26764377,36.2448895
"2013","2013111310","00","주간","수",1,1,0,0,0,"경북","영덕군","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1156774 ","1820309 ",129.24752889,36.36745741
"2013","2013111306","15","주간","수",1,1,0,0,0,"경남","거제시","차대사람","기타","기타","운전자법규위반","보행자 보호의무 위반","단일로","횡단보도상","승용차","중형","보행자","보행자","1109651 ","1650070 ",128.6992633,34.83936409
"2013","2013110414","00","주간","월",1,1,0,0,0,"대구","서구","차대차","기타","기타","운전자법규위반","신호위반","단일로","횡단보도상","화물차","소형","이륜차","중형","1094131 ","1765179 ",128.54280585,35.87867572
"2013","2013110915","40","주간","토",1,1,0,0,0,"광주","광산구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","934238  ","1683735 ",126.77804926,35.14669792
"2013","2013120613","30","주간","금",1,1,0,0,0,"전북","정읍시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","건설기계","건설기계","원동기장치자전거","원동기장치자전거","948134  ","1737237 ",126.91874674,35.64202045
"2013","2013030520","43","야간","화",1,1,0,0,0,"서울","양천구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","자전거","자전거","승합차","대형","943492  ","1945495 ",126.86064121,37.507001
"2013","2013031919","05","야간","화",1,1,0,0,0,"서울","강남구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","신호위반","교차로","교차로내","승용차","중형","이륜차","중형","961971  ","1944221 ",127.06978072,37.49646455
"2013","2013071920","43","야간","금",1,1,0,0,0,"전북","완주군","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","자전거","자전거","969301  ","1768307 ",127.15976585,35.91092276
"2013","2013071010","30","주간","수",1,1,0,0,0,"대구","북구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도부근","승용차","중형","자전거","자전거","1095976 ","1768085 ",128.56359241,35.90469283
"2013","2013081612","00","주간","금",1,1,0,0,0,"경기","동두천시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","원동기장치자전거","원동기장치자전거","959595  ","1989716 ",127.03543005,37.90802511
"2014","2014062813","50","주간","토",1,1,0,0,0,"충북","영동군","차대사람","기타","기타","운전자법규위반","직진 및 우회전차의 통행방해","교차로","교차로내","승용차","소형","보행자","보행자","1044770 ","1802252 ",127.9981026,36.21641107
"2014","2014063008","50","주간","월",1,1,0,0,0,"충남","공주시","차량단독","도로이탈","도로이탈 추락","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","958435  ","1828999 ",127.03612698,36.45768213
"2014","2014063012","45","주간","월",1,2,0,1,0,"경기","수원시","차대차","기타","기타","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","승용차","경형","954884  ","1916361 ",126.98931943,37.2421721
"2014","2014070118","00","야간","화",1,1,0,0,0,"충남","서산시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","화물차","소형","이륜차","소형","911924  ","1850644 ",126.51463256,36.64963968
"2014","2014070122","06","야간","화",1,1,0,0,0,"세종","세종","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","자전거","자전거","972241  ","1851455 ",127.18939266,36.66062156
"2014","2014070118","05","야간","화",1,1,0,0,0,"강원","원주시","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","단일로","기타단일로","승용차","소형","보행자","보행자","1039149 ","1927908 ",127.94091669,37.34901032
"2014","2014070211","50","주간","수",1,1,0,0,0,"부산","사상구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","1137268 ","1685243 ",129.0070325,35.15307287
"2014","2014031501","30","야간","토",1,1,0,0,0,"충남","예산군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","경형","00","00","939984  ","1855315 ",126.82816922,36.69392869
"2014","2014041419","25","야간","월",1,1,0,0,0,"전북","군산시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","940459  ","1771647 ",126.83987686,35.93970328
"2014","2014042108","50","주간","월",2,2,0,0,0,"인천","강화군","차대사람","길가장자리구역통행중","길가장자리구역통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","보행자","보행자","903948  ","1955752 ",126.4119368,37.596168
"2014","2014102617","32","주간","일",1,1,0,0,0,"충남","당진시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","원동기장치자전거","원동기장치자전거","승용차","중형","936064  ","1868394 ",126.77345507,36.81130198
"2014","2014102702","00","야간","월",1,1,0,0,0,"인천","남구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승합차","대형","이륜차","소형","926367  ","1939188 ",126.6675281,37.44895001
"2014","2014090421","20","야간","목",1,1,0,0,0,"경북","영덕군","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승합차","중형","1170647 ","1837343 ",129.40214305,36.51923112
"2014","2014092803","50","야간","일",1,1,0,0,0,"서울","동대문구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","중형","00","00","958894  ","1952798 ",127.03449157,37.57363986
"2014","2014012406","13","주간","금",1,1,0,0,0,"대구","남구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","자전거","자전거","1098485 ","1761908 ",128.59062874,35.84876086
"2014","2014012320","00","야간","목",1,2,0,0,1,"전남","화순군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","950846  ","1663097 ",126.96159024,34.96155503
"2014","2014012714","50","주간","월",1,2,1,0,0,"경기","파주시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","화물차","중형","화물차","소형","931836  ","1971639 ",126.72633127,37.74184046
"2014","2014091622","20","야간","화",1,1,0,0,0,"경남","사천시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","보행자","보행자","1052157 ","1662881 ",128.07128828,34.95945708
"2014","2014091711","45","주간","수",1,1,0,0,0,"충남","예산군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","원동기장치자전거","00","00","934324  ","1851279 ",126.76516068,36.65717311
"2014","2014091623","15","야간","화",1,1,0,0,0,"부산","남구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","1143859 ","1682157 ",129.0709922,35.12523006
"2014","2014121512","00","주간","월",1,1,0,0,0,"경기","하남시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","화물차","중형","보행자","보행자","969342  ","1945226 ",127.15312483,37.50579736
"2014","2014121509","10","주간","월",1,1,0,0,0,"강원","영월군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","1098686 ","1903148 ",128.61088529,37.12181284
"2014","2014121607","00","주간","화",1,1,0,0,0,"충남","당진시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","대형","보행자","보행자","926389  ","1878583 ",126.67374728,36.90270587
"2014","2014121608","00","주간","화",1,1,0,0,0,"경북","김천시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","1051849 ","1784708 ",128.06145799,36.04556419
"2014","2014122518","55","야간","목",2,2,0,0,0,"경기","평택시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","화물차","소형","보행자","보행자","942649  ","1884842 ",126.85577238,36.9602533
"2014","2014122716","30","주간","토",1,1,0,0,0,"경기","하남시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","부당한 회전","단일로","횡단보도상","자전거","자전거","승합차","대형","973097  ","1949775 ",127.19544296,37.54691689
"2014","2014120413","30","주간","목",1,3,2,0,0,"충남","아산시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","00","00","948297  ","1873441 ",126.91999219,36.85781075
"2014","2014120406","10","주간","목",1,1,0,0,0,"전북","전주시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승합차","대형","965097  ","1761672 ",127.11322067,35.85109555
"2014","2014121009","25","주간","수",1,1,0,0,0,"전남","보성군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전거리 미확보","교차로","교차로내","이륜차","소형","화물차","소형","983127  ","1649277 ",127.31545688,34.83798536
"2014","2014123015","20","주간","화",1,1,0,0,0,"경남","김해시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1125006 ","1693072 ",128.87363448,35.22524744
"2014","2014122916","25","주간","월",1,20,2,17,0,"전북","고창군","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","교차로","교차로부근","승용차","중형","승합차","대형","925918  ","1713690 ",126.68401306,35.41619685
"2014","2014111508","38","주간","토",1,1,0,0,0,"경남","양산시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","건설기계","건설기계","00","00","1143772 ","1722432 ",129.08494382,35.48736754
"2014","2014111620","20","야간","일",1,1,0,0,0,"경남","통영시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1083500 ","1654678 ",128.41374403,34.88339567
"2014","2014111410","00","주간","금",1,1,0,0,0,"전남","나주시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","직진 및 우회전차의 통행방해","교차로","교차로내","이륜차","소형","화물차","중형","928802  ","1671139 ",126.71945921,35.03275625
"2014","2014111406","04","주간","금",1,1,0,0,0,"전북","전주시","차대차","기타","기타","운전자법규위반","부당한 회전","단일로","기타단일로","자전거","자전거","승용차","소형","968080  ","1758157 ",127.14664031,35.81937151
"2014","2014112317","55","주간","일",1,1,0,0,0,"경기","가평군","차대사람","보도통행중","보도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1002821 ","1982685 ",127.53206299,37.84393519
"2014","2014112603","40","야간","수",1,1,0,0,0,"전남","목포시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","기타/불명","기타/불명","승용차","소형","이륜차","중형","900853  ","1645559 ",126.41613365,34.79977085
"2014","2014112518","24","야간","화",1,1,0,0,0,"경기","안성시","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","983411  ","1889350 ",127.31355061,37.00249163
"2014","2014112315","30","주간","일",1,4,3,0,0,"경북","상주시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","화물차","소형","승용차","중형","1054671 ","1823581 ",128.10974965,36.40818202
"2014","2014120118","40","야간","월",1,1,0,0,0,"대구","달성군","차대사람","횡단중","횡단중","운전자법규위반","과속","단일로","기타단일로","승용차","중형","보행자","보행자","1083236 ","1753472 ",128.42090323,35.77412383
"2014","2014120204","00","야간","화",1,1,0,0,0,"경기","용인시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","승용차","대형","00","00","976354  ","1916986 ",127.2333628,37.25145528
"2014","2014113013","30","주간","일",1,1,0,0,0,"충북","단양군","차량단독","도로이탈","도로이탈 기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","원동기장치자전거","00","00","1077088 ","1886793 ",128.36611379,36.97642881
"2014","2014120114","50","주간","월",1,2,0,1,0,"경남","창원시(통합)","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","소형","1091440 ","1694497 ",128.50501112,35.24171827
"2014","2014120117","50","주간","월",1,1,0,0,0,"경남","의령군","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","중형","보행자","보행자","1067081 ","1703669 ",128.23805638,35.32634252
"2014","2014113007","30","주간","일",1,5,3,1,0,"서울","관악구","차대차","기타","기타","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","승용차","중형","949387  ","1940110 ",126.9277072,37.45880688
"2014","2014112808","10","주간","금",1,1,0,0,0,"경기","광주시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","984260  ","1921134 ",127.32245808,37.28900347
"2014","2014112915","00","주간","토",1,2,1,0,0,"경기","김포시","차대차","기타","기타","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","자전거","자전거","930491  ","1959449 ",126.71222963,37.63187659
"2014","2014112710","45","주간","목",1,2,1,0,0,"경기","시흥시","차대차","기타","기타","운전자법규위반","신호위반","교차로","교차로내","화물차","중형","화물차","중형","932196  ","1925531 ",126.73467563,37.32630485
"2014","2014120606","50","주간","토",1,1,0,0,0,"경기","고양시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","승합차","대형","보행자","보행자","941985  ","1961694 ",126.84230823,37.65290827
"2014","2014120819","20","야간","월",1,1,0,0,0,"울산","남구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1166916 ","1726165 ",129.34074174,35.51738934
"2014","2014120222","40","야간","화",1,1,0,0,0,"경남","거제시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1105185 ","1658028 ",128.65519024,34.95513557
"2014","2014120217","40","주간","화",1,1,0,0,0,"충남","당진시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","925152  ","1878742 ",126.6598481,36.90404166
"2014","2014120309","25","주간","수",1,1,0,0,0,"경북","청송군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","교차로 통행방법 위반","교차로","교차로내","화물차","소형","이륜차","사발이","1139439 ","1826874 ",129.05554618,36.4292912
"2014","2014121403","29","야간","일",2,3,1,0,0,"서울","강서구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","보행자","보행자","942877  ","1947905 ",126.85349583,37.52868462
"2014","2014121117","50","주간","목",1,1,0,0,0,"경기","파주시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","보행자","보행자","937533  ","1983081 ",126.79000188,37.84536843
"2014","2014120906","30","주간","화",1,1,0,0,0,"서울","관악구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승용차","대형","950346  ","1942872 ",126.93836411,37.48375356
"2014","2014120902","45","야간","화",1,2,1,0,0,"울산","남구","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","단일로","횡단보도상","승용차","중형","보행자","보행자","1164037 ","1729345 ",129.30963015,35.54661864
"2014","2014121905","40","야간","금",1,1,0,0,0,"전남","영광군","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","905411  ","1706739 ",126.4589709,35.3517938
"2014","2014121904","36","야간","금",1,2,1,0,0,"서울","강서구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","00","00","945014  ","1949943 ",126.87752787,37.54718319
"2014","2014012006","50","주간","월",1,1,0,0,0,"울산","울주군","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1165324 ","1707182 ",129.31933989,35.3465768
"2014","2014043012","20","주간","수",1,1,0,0,0,"서울","양천구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","승용차","경형","보행자","보행자","944531  ","1949908 ",126.87206298,37.54683878
"2014","2014043022","20","야간","수",1,1,0,0,0,"충북","옥천군","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","1003093 ","1814831 ",127.53446252,36.33084909
"2014","2014050103","20","야간","목",1,1,0,0,0,"경남","밀양시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","화물차","소형","00","00","1114332 ","1729566 ",128.76148228,35.55550304
"2014","2014043023","55","야간","수",1,2,1,0,0,"서울","동대문구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","원동기장치자전거","원동기장치자전거","보행자","보행자","960903  ","1952489 ",127.05725851,37.57094228
"2014","2014042910","14","주간","화",1,1,0,0,0,"서울","강서구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","대형","보행자","보행자","945002  ","1949939 ",126.8773927,37.54710136
"2014","2014042514","20","주간","금",1,1,0,0,0,"경남","남해군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","이륜차","사발이","00","00","1035384 ","1642169 ",127.89114314,34.77495905
"2014","2014042723","55","야간","일",1,2,0,1,0,"전남","완도군","차대사람","횡단중","횡단중","운전자법규위반","과속","단일로","횡단보도상","승용차","소형","보행자","보행자","930793  ","1591850 ",126.74777723,34.3179349
"2014","2014042722","25","야간","일",1,2,1,0,0,"경남","창원시(통합)","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1098441 ","1681105 ",128.5803479,35.12031849
"2014","2014042717","50","주간","일",1,1,0,0,0,"전남","해남군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","918180  ","1615788 ",126.60840898,34.53287006
"2014","2014042521","30","야간","금",1,1,0,0,0,"대전","서구","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","소형","승용차","중형","985915  ","1811757 ",127.34311927,36.30303759
"2014","2014042803","20","야간","월",1,7,2,4,0,"경기","성남시","차대차","기타","기타","운전자법규위반","신호위반","교차로","교차로내","승용차","경형","승합차","대형","966259  ","1929442 ",127.1189653,37.36341965
"2014","2014042605","28","야간","토",1,3,2,0,0,"서울","동대문구","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","화물차","대형","962035  ","1954598 ",127.06996783,37.58999868
"2014","2014050600","43","야간","화",1,1,0,0,0,"경남","진주시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","승용차","중형","1063137 ","1694277 ",128.19394265,35.24191802
"2014","2014032914","50","주간","토",1,1,0,0,0,"서울","금천구","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","교량위","이륜차","소형","승용차","중형","946389  ","1939382 ",126.89386277,37.45207623
"2014","2014032511","00","주간","화",1,3,0,2,0,"전북","군산시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","924014  ","1773948 ",126.65734887,35.95930586
"2014","2014040412","05","주간","금",1,1,0,0,0,"경북","영주시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","화물차","소형","자전거","자전거","1100049 ","1869669 ",128.62178824,36.81993074
"2014","2014040302","05","야간","목",1,1,0,0,0,"광주","남구","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","단일로","기타단일로","승합차","소형","보행자","보행자","944901  ","1682875 ",126.89516119,35.13958444
"2014","2014040100","34","야간","화",1,1,0,0,0,"경기","안성시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","이륜차","소형","00","00","974469  ","1890077 ",127.21302476,37.00884461
"2014","2014032923","05","야간","토",1,1,0,0,0,"부산","영도구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도부근","승용차","중형","보행자","보행자","1142616 ","1678780 ",129.06424198,35.09474368
